Time,Open,High,Low,Last,Change,%Chg,Volume
"12/10/2014 12:00",2047.31,2047.35,2024.26,2026.6,-20.74,-1.01%,0
"12/10/2014 08:00",2058.86,2058.86,2041.88,2047.34,-12.48,-0.61%,0
"12/09/2014 16:00",2059.71,2059.82,2059.71,2059.82,-0.25,-0.01%,0
"12/09/2014 12:00",2043.55,2060.6,2041.62,2060.07,16.41,+0.80%,0
"12/09/2014 08:00",2056.55,2056.55,2034.17,2043.66,-16.65,-0.81%,0
"12/08/2014 16:00",2060.61,2060.61,2060.31,2060.31,-0.29,-0.01%,0
"12/08/2014 12:00",2073.19,2074.02,2054.27,2060.6,-12.59,-0.61%,0
"12/08/2014 08:00",2074.84,2075.78,2068.73,2073.19,-2.18,-0.11%,0
"12/05/2014 16:00",2075.19,2075.37,2075.19,2075.37,-0.09,0.00%,0
"12/05/2014 12:00",2078.35,2079.21,2070.81,2075.46,-2.98,-0.14%,0
"12/05/2014 08:00",2072.78,2079.46,2071.82,2078.44,6.52,+0.31%,0
"12/04/2014 16:00",2071.57,2071.92,2071.57,2071.92,0.41,+0.02%,0
"12/04/2014 12:00",2069.05,2077.34,2066.46,2071.51,2.46,+0.12%,0
"12/04/2014 08:00",2073.64,2073.64,2062.34,2069.05,-5.28,-0.25%,0
"12/03/2014 16:00",2074.16,2074.33,2074.15,2074.33,0.26,+0.01%,0
"12/03/2014 12:00",2070.13,2076.28,2068.71,2074.07,3.98,+0.19%,0
"12/03/2014 08:00",2067.44,2072.66,2066.65,2070.09,3.54,+0.17%,0
"12/02/2014 16:00",2066.46,2066.55,2066.46,2066.55,0.17,+0.01%,0
"12/02/2014 12:00",2063.85,2068.77,2061.19,2066.38,2.46,+0.12%,0
"12/02/2014 08:00",2053.77,2064.06,2053.77,2063.92,10.48,+0.51%,0
"12/01/2014 16:00",2053.52,2053.52,2053.44,2053.44,-0.13,-0.01%,0
"12/01/2014 12:00",2051.73,2059.17,2051.51,2053.57,1.84,+0.09%,0
"12/01/2014 08:00",2065.78,2065.78,2049.57,2051.73,-15.83,-0.77%,0
"11/28/2014 12:00",2071.55,2071.55,2065.06,2067.56,-4.13,-0.20%,0
"11/28/2014 08:00",2074.78,2075.76,2068.54,2071.69,-1.14,-0.05%,0
"11/26/2014 16:00",2072.77,2072.83,2072.76,2072.83,-0.07,0.00%,0
"11/26/2014 12:00",2068.79,2073.29,2068.46,2072.9,4.14,+0.20%,0
"11/26/2014 08:00",2067.36,2069.57,2066.62,2068.76,1.73,+0.08%,0
"11/25/2014 16:00",2067.59,2067.59,2067.03,2067.03,-0.29,-0.01%,0
"11/25/2014 12:00",2068.16,2071.67,2067.12,2067.32,-0.6,-0.03%,0
"11/25/2014 08:00",2070.15,2074.21,2064.75,2067.92,-1.49,-0.07%,0
"11/24/2014 16:00",2069.48,2069.48,2069.41,2069.41,-0.18,-0.01%,0
"11/24/2014 12:00",2067.14,2069.71,2066,2069.59,2.44,+0.12%,0
"11/24/2014 08:00",2065.07,2070.17,2065.07,2067.15,3.65,+0.18%,0
"11/21/2014 16:00",2063.3,2063.5,2063.3,2063.5,0.52,+0.03%,0
